manufacturing_plant_name,manufacturing_plant_id,manufacturing_plant_country_region_level_2_name,segment_abbr_name,business_unit_id,plant_shift_calendar_year_id,plant_shift_calendar_month_id,plant_shift_calendar_week_id,plant_shift_fiscal_year_id,plant_shift_fiscal_month_id,plant_shift_fiscal_week_id,machine_event_record_id,production_order_event_record_id,machine_id,machine_group_code,cost_center_id,machine_status_code,machine_status_name,machine_status_class_code,hydra_bmk_number,machine_event_create_date,machine_event_create_time,machine_production_time_seconds_quantity,machine_production_or_setup_or_repair_or_break_time_seconds_quantity,machine_status_seconds_quantity,plant_shift_timestamp,yield_quantity,scrap_quantity,production_order_operation_composite_id,part_number,resource_id,part_description,strokes_yield_quantity,strokes_total_quantity,machine_event_end_date,machine_event_end_time,production_order_logoff_date,production_order_logon_time,production_order_logon_date,production_order_logoff_time,last_load_timestamp,hydra_plant_instance_name,plant_shift_date
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123424,40449667.0,M-471,M-471,VS3U,380,Andere,380,AU,2026-02-16 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,646,2026-02-15 10:00:00,0,0,2002334741570020.0,2328414-1,M1947878,"10POS,NANOMQS,REC HSG",0,0,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:17.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123548,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-16 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,14016,2026-02-15 10:00:00,8632,64,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",1087,1087,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123273,40449206.0,M-356,M-356,VS3U,219,Microstop,200,HNZ,2026-02-16 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,99,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123416,40449667.0,M-471,M-471,VS3U,200,Productie,200,HNZ,2026-02-16 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,14018,2026-02-15 10:00:00,6048,40,2002334741570020.0,2328414-1,M1947878,"10POS,NANOMQS,REC HSG",1522,1522,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:17.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123196,40449667.0,M-471,M-471,VS3U,219,Microstop,200,HNZ,2026-02-16 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,21,2026-02-15 10:00:00,0,0,2002334741570020.0,2328414-1,M1947878,"10POS,NANOMQS,REC HSG",0,0,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:17.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123268,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-16 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,2723,2026-02-15 10:00:00,1624,40,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",208,208,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123167,40449206.0,M-356,M-356,VS3U,219,Microstop,200,HNZ,2026-02-16 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,44,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123163,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-16 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,304,2026-02-15 10:00:00,120,40,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",20,20,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123158,40449206.0,M-356,M-356,VS3U,219,Microstop,200,HNZ,2026-02-16 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,102,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123154,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1024,2026-02-15 10:00:00,568,40,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",76,76,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123102,40449206.0,M-356,M-356,VS3U,219,Microstop,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,32,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123098,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,470,2026-02-15 10:00:00,224,40,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",33,33,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123082,40449206.0,M-356,M-356,VS3U,219,Microstop,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,47,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123080,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,672,2026-02-15 10:00:00,304,56,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",45,45,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123055,40449206.0,M-356,M-356,VS3U,219,Microstop,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,109,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123052,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,409,2026-02-15 10:00:00,168,48,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",27,27,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123042,40449206.0,M-356,M-356,VS3U,215,Aanloop na stilstand,212,U8,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,3541,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123507,40449075.0,M-607,M-607,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,23872,2026-02-15 10:00:00,38336,448,2002334077650080.0,1-968791-1,M1814493,"MQS BU-GEH,SW  2P",2424,2424,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:00.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122917,40449075.0,M-607,M-607,VS3U,380,Andere,380,AU,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1098,2026-02-15 10:00:00,0,0,2002334077650080.0,1-968791-1,M1814493,"MQS BU-GEH,SW  2P",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:00.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122907,40449075.0,M-607,M-607,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,73,2026-02-15 10:00:00,0,64,2002334077650080.0,1-968791-1,M1814493,"MQS BU-GEH,SW  2P",4,4,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:00.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122906,40449075.0,M-607,M-607,VS3U,219,Microstop,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,92,2026-02-15 10:00:00,0,0,2002334077650080.0,1-968791-1,M1814493,"MQS BU-GEH,SW  2P",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:00.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122901,40449075.0,M-607,M-607,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1735,2026-02-15 10:00:00,2096,608,2002334077650080.0,1-968791-1,M1814493,"MQS BU-GEH,SW  2P",169,169,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:00.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122930,40449206.0,M-356,M-356,VS3U,211,Wachten op vormherst,212,U8,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,4415,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122836,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,60,2026-02-15 10:00:00,0,8,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",1,1,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122831,40449206.0,M-356,M-356,VS3U,219,Microstop,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,121,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122830,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,60,2026-02-15 10:00:00,0,8,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",1,1,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122829,40449206.0,M-356,M-356,VS3U,219,Microstop,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,50,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122828,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,60,2026-02-15 10:00:00,0,8,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",1,1,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122826,40449206.0,M-356,M-356,VS3U,219,Microstop,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,89,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122819,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,111,2026-02-15 10:00:00,0,16,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",2,2,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122814,40449206.0,M-356,M-356,VS3U,380,Andere,380,AU,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,407,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122804,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,60,2026-02-15 10:00:00,0,8,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",1,1,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122803,40449206.0,M-356,M-356,VS3U,219,Microstop,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,8,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122802,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,89,2026-02-15 10:00:00,0,16,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",2,2,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122801,40449206.0,M-356,M-356,VS3U,380,Andere,380,AU,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,517,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122782,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1251,2026-02-15 10:00:00,664,64,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",91,91,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122753,40449206.0,M-356,M-356,VS3U,219,Microstop,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,75,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33123194,40449667.0,M-471,M-471,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,14621,2026-02-15 10:00:00,6320,52,2002334741570020.0,2328414-1,M1947878,"10POS,NANOMQS,REC HSG",1593,1593,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:17.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122751,40449667.0,M-471,M-471,VS3U,219,Microstop,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,67,2026-02-15 10:00:00,0,0,2002334741570020.0,2328414-1,M1947878,"10POS,NANOMQS,REC HSG",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:17.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122749,40449667.0,M-471,M-471,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,369,2026-02-15 10:00:00,0,124,2002334741570020.0,2328414-1,M1947878,"10POS,NANOMQS,REC HSG",31,31,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:17.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122752,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,3608,2026-02-15 10:00:00,2152,48,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",275,275,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122653,40449206.0,M-356,M-356,VS3U,219,Microstop,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,161,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122651,40449206.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,2092,2026-02-15 10:00:00,1224,48,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",159,159,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
Oostkamp,538,EMEA,TS,AUT,2026,2,5,2026,5,19,33122609,40449206.0,M-356,M-356,VS3U,219,Microstop,200,HNZ,2026-02-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,117,2026-02-15 10:00:00,0,0,2002333090510080.0,1-968839-1,M1018961,"2,5MM SOCKET HOUSING 2POS BLACK",0,0,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-16 10:00:00,1970-01-15 10:00:00,2026-02-15 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-02-15 10:00:00
